"Time","Distance","BPS_Rear","BPS_Front","Longitudinal_a","Lateral_acc","Vertical_acc","Calculated_Gea","Datalogger_Tem","Battery","PE3_RPM","PE3_TPS","PE3_FUEL_TIME","PE3_IGN_ANG","PE3_BARO","PE3_MAP","PE3_LAMBDA","PE3_ANA_IN1","PE3_ANA_IN2","PE3_ANA_IN3","PE3_ANA_IN4","PE3_ANA_IN5","PE3_ANA_IN6","PE3_ANA_IN7","PE3_ANA_IN8","PE3_FREQ1","PE3_FREQ2","PE3_FREQ3","PE3_FREQ4","PE3_BATTVOLT","PE3_IAT","PE3_ECT","PE3_THERMIST1","PE3_THERMIST2","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_MPH","SPS","Oil Pressure_Cal","WSRPM","Speed_WS","AIM_Slip_Factor","Average_Driven","Slip Ratio","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","BPS_Rear","BPS_Front","Longitudinal_a","Lateral_acc","Vertical_acc","Calculated_Gea","Datalogger_Tem","Battery","PE3_RPM","PE3_TPS","PE3_FUEL_TIME","PE3_IGN_ANG","PE3_BARO","PE3_MAP","PE3_LAMBDA","PE3_ANA_IN1","PE3_ANA_IN2","PE3_ANA_IN3","PE3_ANA_IN4","PE3_ANA_IN5","PE3_ANA_IN6","PE3_ANA_IN7","PE3_ANA_IN8","PE3_FREQ1","PE3_FREQ2","PE3_FREQ3","PE3_FREQ4","PE3_BATTVOLT","PE3_IAT","PE3_ECT","PE3_THERMIST1","PE3_THERMIST2","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_MPH","SPS","Oil Pressure_Cal","WSRPM","Speed_WS","AIM_Slip_Factor","Average_Driven","Slip Ratio","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","psi","psi","g","g","g","#","°F","V","rpm","%","ms","deg","mbar","mbar","lambda","V","V","V","V","V","V","V","V","Hz","Hz","Hz","Hz","V","°F","°F","°F","°F","mph","#","g","g","deg","deg","deg/s","m","m","Unit","Unit","psi","Unit","","","Unit","%","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52",

64.220,2.815,8.787546,-13.184981,3.005382,2.530274,-2.045025,4.000000,127.439384,13.264481,4747.000000,7.050000,3.140000,29.950001,969.000000,896.000000,0.509000,0.032750,0.009000,0.009000,0.009000,0.009000,0.047000,1.371750,0.042000,80.750000,92.250000,95.000000,119.500000,13.200000,87.979996,183.379990,68.000000,68.000000,18.159573,11.000000,0.514001,-0.002071,0.017394,5.772961,39.563560,294.000000,1.420000,11.277096,1.393198,32.940624,0.018415,21.213867,0.000000,86.500000,-18.025427,42.067762623642,-84.237215301185,294.17
64.230,2.815,11.228938,-10.743589,3.015715,2.635785,-2.038377,4.000000,127.439384,13.264536,4759.000000,7.430000,3.144000,30.050001,969.000000,894.799988,0.509000,0.032250,0.009000,0.009000,0.009000,0.009000,0.047000,1.369250,0.042000,80.650002,90.750000,93.800003,133.300003,13.200000,87.979996,183.379990,68.000000,68.000000,18.165787,11.000000,0.506990,-0.000605,0.017394,5.758064,38.969975,294.000000,1.420000,11.280954,1.393198,32.846874,0.018277,22.459997,0.000000,85.699997,-17.500952,42.067763301886,-84.237214950028,294.17
64.240,2.815,15.806548,-9.522894,3.047591,2.710856,-2.079030,4.000000,127.439384,13.264590,4771.000000,7.810000,3.148000,30.150002,969.000000,893.599976,0.509000,0.031750,0.009000,0.009000,0.009000,0.009000,0.047000,1.366750,0.042000,80.550003,89.250000,92.599998,147.100006,13.200000,87.979996,183.379990,68.000000,68.000000,18.172001,11.000000,0.499980,0.000861,0.017394,5.743167,38.376392,294.000000,1.420000,11.284813,1.393198,32.753124,0.018138,23.706127,0.000000,84.900002,-16.976477,42.067763980130,-84.237214598872,294.17
64.250,2.816,15.806548,-17.457417,3.071081,2.726164,-2.131732,4.000000,127.439384,13.264646,4762.600098,8.590000,3.181000,30.090000,969.000000,894.700012,0.509000,0.031250,0.009000,0.009000,0.009000,0.009000,0.047000,1.364250,0.042000,80.449997,87.750000,91.400002,160.899994,13.200000,87.979996,183.379990,68.000000,68.000000,18.178215,11.000000,0.492969,0.002326,0.017394,5.728271,37.782806,294.000000,1.420000,11.288671,1.393198,32.659378,0.017999,24.952255,0.000000,84.099998,-16.452003,42.067764658375,-84.237214247715,294.17
64.260,2.816,11.534112,-21.729855,3.079875,2.641222,-2.159231,4.000000,127.439384,13.264700,4733.799805,9.770000,3.243000,29.870001,969.000000,898.099976,0.509000,0.030750,0.009000,0.009000,0.009000,0.009000,0.047000,1.361750,0.042000,80.349998,86.250000,90.199997,174.699997,13.200000,87.979996,183.379990,68.000000,68.000000,18.184429,11.000000,0.485959,0.003792,0.017394,5.713374,37.189224,294.000000,1.420000,11.292530,1.393198,32.565628,0.017861,26.198385,0.000000,83.300003,-15.927528,42.067765336619,-84.237213896558,294.17
64.270,2.816,9.703068,-20.509157,3.082425,2.522107,-2.179973,4.000000,127.439384,13.264755,4705.000000,10.950001,3.305000,29.650002,969.000000,901.500000,0.509000,0.030250,0.009000,0.009000,0.009000,0.009000,0.047000,1.359250,0.042000,80.250000,84.750000,89.000000,188.500000,13.200000,87.979996,183.379990,68.000000,68.000000,18.190643,11.000000,0.478948,0.005258,0.017394,5.698477,36.595638,294.000000,1.420000,11.296389,1.393198,32.471878,0.017722,27.444515,0.000000,82.500000,-15.403053,42.067766014863,-84.237213545401,294.17
64.280,2.816,10.008242,-20.509157,3.082502,2.516160,-2.210067,4.000000,127.439384,13.264811,4676.200195,12.130000,3.367000,29.430000,969.000000,904.900024,0.509000,0.029750,0.009000,0.009000,0.009000,0.009000,0.047000,1.356750,0.042000,80.150002,83.250000,87.800003,202.300003,13.200000,87.979996,183.379990,68.000000,68.000000,18.196856,11.000000,0.471938,0.006724,0.017394,5.683580,36.002056,294.000000,1.420000,11.300248,1.393198,32.378128,0.017583,28.690643,0.000000,81.699997,-14.878579,42.067766693108,-84.237213194244,294.17
64.290,2.817,9.397894,-19.898809,3.090362,2.634502,-2.202926,4.000000,127.439384,13.264865,4647.399902,13.310000,3.429000,29.210001,969.000000,908.299988,0.509000,0.029250,0.009000,0.009000,0.009000,0.009000,0.047000,1.354250,0.042000,80.050003,81.750000,86.599998,216.100006,13.200000,87.979996,183.379990,68.000000,68.000000,18.203070,11.000000,0.464927,0.008190,0.017394,5.668683,35.408470,294.000000,1.420000,11.304107,1.393198,32.284378,0.017445,29.936773,0.000000,80.900002,-14.354105,42.067767371352,-84.237212843088,294.17
64.300,2.817,8.177198,-17.457417,3.103962,2.705815,-2.128722,4.000000,127.439384,13.264920,4648.500000,14.120001,3.480000,29.270000,969.000000,910.099976,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046900,1.356600,0.042000,81.050003,81.849998,86.300003,216.250000,13.200000,87.979996,183.379990,68.000000,68.000000,18.209284,11.000000,0.457885,0.009656,0.017394,5.653786,34.816032,294.000000,1.420000,11.307965,1.393198,32.372501,0.017476,29.921938,0.000000,81.449997,-13.393874,42.067768049596,-84.237212491931,294.17
64.310,2.817,9.703068,-16.236721,3.067101,2.635618,-2.042337,4.000000,127.439384,13.264975,4679.500000,14.560000,3.520000,29.610001,969.000000,910.299988,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046700,1.363800,0.042000,83.150002,83.550003,86.900002,202.750000,13.200000,87.979996,183.379990,68.000000,68.000000,18.215498,11.000000,0.450810,0.011121,0.017394,5.638889,34.224739,294.000000,1.420000,11.311824,1.393198,32.642502,0.017678,28.646139,0.000000,83.349998,-11.997888,42.067768727841,-84.237212140774,294.17
64.320,2.817,10.618589,-22.950548,2.967588,2.552395,-2.032671,4.000000,127.439384,13.265030,4710.500000,15.000000,3.560000,29.950001,969.000000,910.500000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046500,1.371000,0.042000,85.250000,85.250000,87.500000,189.250000,13.200000,87.979996,183.379990,68.000000,68.000000,18.221710,11.000000,0.443736,0.012587,0.017394,5.623992,33.633446,294.000000,1.420000,11.315682,1.393198,32.912502,0.017879,27.370340,0.000000,85.250000,-10.601900,42.067769406085,-84.237211789617,294.17
64.330,2.818,12.449634,-24.171246,2.912330,2.574018,-2.088413,4.000000,127.439384,13.265085,4741.500000,15.440001,3.600000,30.290001,969.000000,910.700012,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046300,1.378200,0.042000,87.349998,86.949997,88.099998,175.750000,13.200000,87.979996,183.379990,68.000000,68.000000,18.227924,11.000000,0.436662,0.014053,0.017394,5.609095,33.042156,294.000000,1.420000,11.319541,1.393198,33.182503,0.018081,26.094542,0.000000,87.150002,-9.205914,42.067770084329,-84.237211438460,294.17
64.340,2.818,13.365156,-20.509157,2.902601,2.627684,-2.089071,4.000000,127.439384,13.265140,4772.500000,15.880000,3.640000,30.630001,969.000000,910.900024,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046100,1.385400,0.042000,89.449997,88.650002,88.699997,162.250000,13.200000,87.979996,183.379990,68.000000,68.000000,18.234138,11.000000,0.429587,0.015519,0.017394,5.594198,32.450863,294.000000,1.420000,11.323400,1.393198,33.452503,0.018283,24.818743,0.000000,89.050003,-7.809927,42.067770762574,-84.237211087304,294.17
64.350,2.818,8.177198,-23.560898,2.765296,2.618874,-2.046393,4.000000,127.439384,13.265195,4822.299805,16.160000,3.663000,31.110001,969.000000,911.200012,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045900,1.392600,0.042000,91.550003,90.349998,89.300003,148.750000,13.200000,87.979996,183.379990,68.000000,68.000000,18.240351,11.000000,0.422513,0.016985,0.017394,5.579301,31.859570,294.000000,1.420000,11.327258,1.393198,33.722504,0.018484,23.542942,0.000000,90.949997,-6.413939,42.067771440818,-84.237210736147,294.17
64.360,2.819,5.125458,-31.190247,2.529884,2.572935,-2.105186,4.000000,127.439384,13.265249,4890.899902,16.280001,3.669000,31.730001,969.000000,911.599976,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045700,1.399800,0.042000,93.650002,92.050003,89.900002,135.250000,13.200000,87.979996,183.379990,68.000000,68.000000,18.246565,11.000000,0.415439,0.018451,0.017394,5.564404,31.268276,294.000000,1.420000,11.331117,1.393198,33.992504,0.018686,22.267143,0.000000,92.849998,-5.017953,42.067772119062,-84.237210384990,294.17
64.370,2.819,6.651328,-28.138508,2.462157,2.556215,-2.185724,4.000000,127.439384,13.265305,4959.500000,16.400002,3.675000,32.350002,969.000000,912.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045500,1.407000,0.042000,95.750000,93.750000,90.500000,121.750000,13.200000,87.979996,183.379990,68.000000,68.000000,18.252779,11.000000,0.408365,0.019916,0.017394,5.549508,30.676983,294.000000,1.420000,11.334975,1.393198,34.262505,0.018888,20.991344,0.000000,94.750000,-3.621966,42.067772797307,-84.237210033833,294.17
64.380,2.819,9.397894,-16.236721,2.582721,2.607421,-2.107187,4.000000,127.439384,13.265360,5028.100098,16.520000,3.681000,32.970001,969.000000,912.400024,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045300,1.414200,0.042000,97.849998,95.449997,91.099998,108.250000,13.200000,87.979996,183.379990,68.000000,68.000000,18.258991,11.000000,0.401290,0.021382,0.017394,5.534611,30.085691,294.000000,1.420000,11.338834,1.393198,34.532505,0.019089,19.715546,0.000000,96.650002,-2.225979,42.067773475551,-84.237209682676,294.17
64.390,2.819,7.872024,-19.288460,2.653645,2.708272,-2.035822,4.000000,127.439384,13.265414,5096.700195,16.640001,3.687000,33.590000,969.000000,912.799988,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045100,1.421400,0.042000,99.949997,97.150002,91.699997,94.750000,13.200000,87.979996,183.379990,68.000000,68.000000,18.265205,11.000000,0.394216,0.022848,0.017394,5.519714,29.494398,294.000000,1.420000,11.342692,1.393198,34.802505,0.019291,18.439747,0.000000,98.550003,-0.829992,42.067774153795,-84.237209331520,294.17
64.400,2.820,2.073718,-30.274725,2.598847,2.759710,-2.176727,4.000000,127.439384,13.265470,5127.799805,16.510000,3.691000,33.950001,969.000000,912.700012,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045100,1.424750,0.042000,100.449997,97.300003,92.199997,87.099998,13.200000,87.979996,183.379990,68.000000,68.000000,18.271420,11.000000,0.387174,0.024314,0.017394,5.505390,28.901958,294.000000,1.420000,11.346551,1.393198,34.928127,0.019307,17.732618,0.000000,98.875000,0.411331,42.067774832040,-84.237208980363,294.17
64.410,2.820,-0.367674,-36.073029,2.486258,2.689817,-2.310057,4.000000,127.439384,13.265524,5121.399902,16.130001,3.693000,34.050003,969.000000,912.099976,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045300,1.424250,0.042000,99.349998,95.900002,92.599998,85.300003,13.200000,87.979996,183.379990,68.000000,68.000000,18.277634,11.000000,0.380163,0.025780,0.017394,5.491639,28.308374,294.000000,1.420000,11.350410,1.393198,34.909378,0.019138,17.594160,0.000000,97.625000,1.497990,42.067775510284,-84.237208629206,294.17
64.420,2.820,1.463370,-36.988552,2.361034,2.567868,-2.228357,4.000000,127.439384,13.265579,5115.000000,15.750000,3.695000,34.150002,969.000000,911.500000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045500,1.423750,0.042000,98.250000,94.500000,93.000000,83.500000,13.200000,87.979996,183.379990,68.000000,68.000000,18.283848,11.000000,0.373153,0.027246,0.017394,5.477888,27.714790,294.000000,1.420000,11.354269,1.393198,34.890629,0.018969,17.455700,0.000000,96.375000,2.584650,42.067776188528,-84.237208278049,294.17
64.430,2.820,5.735806,-35.767857,2.341887,2.504662,-2.092588,4.000000,127.439384,13.265635,5108.600098,15.370001,3.697000,34.250000,969.000000,910.900024,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045700,1.423250,0.042000,97.150002,93.099998,93.400002,81.699997,13.200000,87.979996,183.379990,68.000000,68.000000,18.290060,11.000000,0.366142,0.028712,0.017394,5.464137,27.121206,294.000000,1.420000,11.358128,1.393198,34.871880,0.018800,17.317242,0.000000,95.125000,3.671309,42.067776866773,-84.237207926892,294.17
64.440,2.821,6.651328,-38.819595,2.469438,2.509126,-2.023674,4.000000,127.439384,13.265689,5102.200195,14.990000,3.699000,34.350002,969.000000,910.299988,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.045900,1.422750,0.042000,96.050003,91.699997,93.800003,79.900002,13.200000,87.979996,183.379990,68.000000,68.000000,18.296274,11.000000,0.359131,0.030177,0.017394,5.450386,26.527622,294.000000,1.420000,11.361986,1.393198,34.853130,0.018631,17.178783,0.000000,93.875000,4.757968,42.067777545017,-84.237207575736,294.17
64.450,2.821,4.515110,-42.481686,2.539036,2.522047,-1.980448,4.000000,127.439384,13.265744,5080.600098,14.410000,3.659000,34.100002,969.000000,909.099976,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046100,1.422250,0.042000,94.949997,90.300003,94.199997,78.099998,13.200000,87.979996,183.379990,68.000000,68.000000,18.302488,11.000000,0.352121,0.031643,0.017394,5.436635,25.934038,294.000000,1.420000,11.365845,1.393198,34.834377,0.018462,17.040323,0.000000,92.625000,5.844627,42.067778223261,-84.237207224579,294.17
64.460,2.821,8.177198,-40.955814,2.467462,2.530494,-1.996444,4.000000,127.439384,13.265799,5043.799805,13.630000,3.577000,33.500000,969.000000,907.299988,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046300,1.421750,0.042000,93.849998,88.900002,94.599998,76.300003,13.200000,87.979996,183.379990,68.000000,68.000000,18.308702,11.000000,0.345110,0.033109,0.017394,5.422884,25.340454,294.000000,1.420000,11.369703,1.393198,34.815628,0.018293,16.901865,0.000000,91.375000,6.931287,42.067778901506,-84.237206873422,294.17
64.470,2.822,13.365156,-37.598900,2.449535,2.579925,-2.057445,4.000000,127.439384,13.265854,5007.000000,12.850000,3.495000,32.900002,969.000000,905.500000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046500,1.421250,0.042000,92.750000,87.500000,95.000000,74.500000,13.200000,87.979996,183.379990,68.000000,68.000000,18.314915,11.000000,0.338100,0.034575,0.017394,5.409133,24.746870,294.000000,1.420000,11.373562,1.393198,34.796879,0.018124,16.763407,0.000000,90.125000,8.017946,42.067779579750,-84.237206522265,294.17
64.480,2.822,8.177198,-37.904076,2.559565,2.651267,-2.061666,4.000000,127.439384,13.265909,4970.200195,12.070001,3.413000,32.299999,969.000000,903.700012,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046700,1.420750,0.042000,91.650002,86.099998,95.400002,72.699997,13.200000,87.979996,183.379990,68.000000,68.000000,18.321129,11.000000,0.331089,0.036041,0.017394,5.395382,24.153286,294.000000,1.420000,11.377421,1.393198,34.778130,0.017955,16.624947,0.000000,88.875000,9.104606,42.067780257994,-84.237206171108,294.17
64.490,2.822,0.242674,-41.260986,2.674127,2.627088,-2.034609,4.000000,127.439384,13.265964,4933.399902,11.290001,3.331000,31.700001,969.000000,901.900024,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046900,1.420250,0.042000,90.550003,84.699997,95.800003,70.900002,13.200000,87.979996,183.379990,68.000000,68.000000,18.327343,11.000000,0.324079,0.037507,0.017394,5.381631,23.559702,294.000000,1.420000,11.381280,1.393198,34.759380,0.017785,16.486488,0.000000,87.625000,10.191265,42.067780936239,-84.237205819951,294.17
64.500,2.822,-0.367674,-41.871338,2.760919,2.499685,-2.039654,4.000000,127.439384,13.266073,4898.200195,10.850000,3.286000,31.250000,969.000000,900.599976,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046950,1.416700,0.042000,89.900002,84.699997,96.150002,71.199997,13.200000,87.979996,183.379990,68.000000,68.000000,18.336664,11.000000,0.316813,0.038176,0.017681,5.370172,22.961533,294.000000,1.420500,11.387068,1.393198,34.626255,0.017768,16.550774,0.000000,87.300003,10.527639,42.067781614483,-84.237205468795,294.17
64.510,2.823,2.684066,-38.819595,2.859976,2.446808,-2.055915,4.000000,127.439384,13.266238,4864.600098,10.750001,3.278000,30.949999,969.000000,899.799988,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046850,1.410100,0.042000,89.699997,86.099998,96.449997,73.599998,13.200000,87.979996,183.379990,68.000000,68.000000,18.349091,11.000000,0.309293,0.038048,0.018254,5.361004,22.358782,294.000000,1.421500,11.394786,1.393198,34.378754,0.017903,16.817801,0.000000,87.900002,10.113729,42.067782292727,-84.237205117638,294.17
64.520,2.823,3.904762,-39.429947,2.919046,2.543397,-2.106555,4.000000,127.439384,13.266403,4831.000000,10.650001,3.270000,30.650000,969.000000,899.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046750,1.403500,0.042000,89.500000,87.500000,96.750000,76.000000,13.200000,87.979996,183.379990,68.000000,68.000000,18.361519,11.000000,0.301772,0.037921,0.018827,5.351837,21.756031,294.000000,1.422500,11.402503,1.393198,34.131252,0.018037,17.084829,0.000000,88.500000,9.699819,42.067782970972,-84.237204766481,294.17
64.530,2.823,2.073718,-45.533424,2.886261,2.632338,-2.195952,4.000000,127.439384,13.266568,4797.399902,10.550000,3.262000,30.350000,969.000000,898.200012,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046650,1.396900,0.042000,89.300003,88.900002,97.050003,78.400002,13.200000,87.979996,183.379990,68.000000,68.000000,18.373947,11.000000,0.294252,0.037793,0.019400,5.342669,21.153278,294.000000,1.423500,11.410220,1.393198,33.883755,0.018172,17.351856,0.000000,89.099998,9.285909,42.067783649216,-84.237204415324,294.17
64.540,2.823,2.073718,-48.585163,2.832514,2.607953,-2.198225,4.000000,127.439384,13.266733,4763.799805,10.450001,3.254000,30.049999,969.000000,897.400024,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046550,1.390300,0.042000,89.099998,90.300003,97.349998,80.800003,13.200000,87.979996,183.379990,68.000000,68.000000,18.386374,11.000000,0.286732,0.037666,0.019973,5.333502,20.550528,294.000000,1.424500,11.417938,1.393198,33.636253,0.018306,17.618885,0.000000,89.699997,8.871999,42.067784327460,-84.237204064168,294.17
64.550,2.824,2.073718,-46.448944,2.838206,2.561550,-2.084852,4.000000,127.439384,13.266897,4760.600098,10.390000,3.250000,30.029999,969.000000,897.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046450,1.383700,0.042000,88.900002,91.699997,97.650002,83.199997,13.200000,87.979996,183.379990,68.000000,68.000000,18.398802,11.000000,0.279211,0.037538,0.020546,5.324335,19.947775,294.000000,1.425500,11.425655,1.393198,33.388752,0.018441,17.885912,0.000000,90.300003,8.458088,42.067785005705,-84.237203713011,294.17
64.560,2.824,2.073718,-43.702381,2.848891,2.583518,-2.010727,4.000000,127.439384,13.267062,4787.799805,10.370001,3.250000,30.290001,969.000000,897.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046350,1.377100,0.042000,88.699997,93.099998,97.949997,85.599998,13.200000,87.979996,183.379990,68.000000,68.000000,18.411228,11.000000,0.271691,0.037411,0.021119,5.315168,19.345024,294.000000,1.426500,11.433373,1.393198,33.141251,0.018575,18.152941,0.000000,90.900002,8.044178,42.067785651968,-84.237203240116,294.17
64.570,2.824,6.956502,-39.124771,2.767409,2.643528,-2.040412,4.000000,127.439384,13.267227,4815.000000,10.350000,3.250000,30.549999,969.000000,897.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046250,1.370500,0.042000,88.500000,94.500000,98.250000,88.000000,13.200000,87.979996,183.379990,68.000000,68.000000,18.423656,11.000000,0.264170,0.037284,0.021692,5.306000,18.742271,294.000000,1.427500,11.441091,1.393198,32.893753,0.018709,18.419968,0.000000,91.500000,7.630268,42.067786298232,-84.237202767222,294.17
64.580,2.824,7.566850,-38.819595,2.655334,2.656083,-2.095382,4.000000,127.439384,13.267392,4842.200195,10.330000,3.250000,30.810001,969.000000,897.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046150,1.363900,0.042000,88.300003,95.900002,98.550003,90.400002,13.200000,87.979996,183.379990,68.000000,68.000000,18.436085,11.000000,0.256650,0.037156,0.022265,5.296833,18.139521,294.000000,1.428500,11.448808,1.393198,32.646252,0.018844,18.686996,0.000000,92.099998,7.216358,42.067786944496,-84.237202294327,294.17
64.590,2.825,2.073718,-43.702381,2.677269,2.575113,-2.123947,4.000000,127.439384,13.267557,4869.399902,10.310000,3.250000,31.070000,969.000000,897.000000,0.509000,0.029000,0.009000,0.009000,0.009000,0.009000,0.046050,1.357300,0.042000,88.099998,97.300003,98.849998,92.800003,13.200000,87.979996,183.379990,68.000000,68.000000,18.448511,11.000000,0.249130,0.037029,0.022838,5.287666,17.536770,294.000000,1.429500,11.456526,1.393198,32.398750,0.018978,18.954023,0.000000,92.699997,6.802447,42.067787590760,-84.237201821433,294.17
64.600,2.825,2.684066,-44.617905,2.807987,2.478166,-2.109859,3.950000,127.439384,13.267721,4893.500000,10.300000,3.250000,31.290001,969.000000,897.000000,0.509000,0.029250,0.009000,0.009000,0.009000,0.009000,0.046100,1.355750,0.042000,87.750000,97.400002,99.050003,93.849998,13.200000,87.979996,183.379990,68.000000,68.000000,18.457832,11.000000,0.241322,0.035913,0.023697,5.282509,16.928288,294.000000,1.430000,11.462314,1.393198,32.340626,0.018947,19.077648,0.000000,92.574997,5.815733,42.067788237024,-84.237201348538,294.18
64.610,2.825,4.209936,-44.923077,2.834597,2.478551,-2.068951,3.850000,127.439384,13.267886,4914.500000,10.300000,3.250000,31.470001,969.000000,897.000000,0.509000,0.029750,0.009000,0.009000,0.009000,0.009000,0.046300,1.359250,0.042000,87.250000,96.199997,99.150002,93.550003,13.200000,87.979996,183.379990,68.000000,68.000000,18.464046,11.000000,0.233228,0.033810,0.024843,5.281363,16.314077,294.000000,1.430000,11.466172,1.393198,32.471878,0.018751,19.057867,0.000000,91.724998,4.256215,42.067788883287,-84.237200875643,294.18
