54.220,2.419,3.416484,-24.537455,2.339762,1.773067,-2.166462,2.000000,133.152267,13.249512,6632.359863,7.456000,3.182000,46.532001,969.000000,830.679993,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.879300,0.042000,128.000000,126.580002,122.639999,125.580002,13.099999,87.979996,188.020035,68.000000,68.000000,25.411598,12.000000,0.076415,0.260002,-0.156326,8.183394,3.538493,294.000000,1.370000,15.780602,1.393198,51.973755,0.019186,24.548748,0.000000,127.290001,3.764192,42.066754979038,-84.237492195701,294.22
54.230,2.419,7.810989,-13.795329,2.526714,1.767684,-1.675746,2.000000,133.152267,13.249512,6636.560059,7.276000,3.172000,46.571999,969.000000,830.280029,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.877800,0.042000,128.000000,126.680000,123.440002,125.680000,13.099999,87.979996,188.003830,68.000000,68.000000,25.486162,12.000000,0.099040,0.254394,-0.158618,8.177665,4.666074,294.000000,1.370000,15.826906,1.393198,51.917503,0.019183,24.637758,0.000000,127.339996,3.610200,42.066756000647,-84.237492436189,294.22
54.240,2.420,9.275825,-7.935988,2.691181,1.760427,-1.968326,2.000000,133.152267,13.249512,6640.759766,7.096000,3.162000,46.612000,969.000000,829.880005,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.876300,0.042000,128.000000,126.779999,124.239998,125.779999,13.099999,87.979996,187.987625,68.000000,68.000000,25.560728,12.000000,0.121665,0.248785,-0.160910,8.171935,5.793655,294.000000,1.370000,15.873211,1.393198,51.861252,0.019180,24.726767,0.000000,127.389999,3.456208,42.066757022256,-84.237492676676,294.22
54.250,2.420,5.003388,-11.964285,2.652551,1.791066,-2.571707,2.000000,133.152267,13.249512,6644.959961,6.916000,3.152000,46.652000,969.000000,829.479980,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.874800,0.042000,128.000000,126.879997,125.040001,125.879997,13.099999,87.979996,187.971436,68.000000,68.000000,25.635292,12.000000,0.144290,0.243177,-0.163202,8.166205,6.921236,294.000000,1.370000,15.919516,1.393198,51.805004,0.019177,24.815777,0.000000,127.440002,3.302217,42.066758043864,-84.237492917164,294.22
54.260,2.421,4.881319,-11.231868,2.595095,1.834448,-2.455609,2.000000,133.152267,13.249512,6649.160156,6.736000,3.142000,46.692001,969.000000,829.080017,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.873300,0.042000,128.000000,126.980003,125.839996,125.980003,13.099999,87.979996,187.955231,68.000000,68.000000,25.709856,12.000000,0.166915,0.237569,-0.165494,8.160477,8.048817,294.000000,1.370000,15.965820,1.393198,51.748753,0.019174,24.904787,0.000000,127.489998,3.148225,42.066759065473,-84.237493157651,294.22
54.270,2.421,10.984799,-5.860806,2.678137,1.874265,-1.833250,2.000000,133.152267,13.249512,6670.959961,6.668000,3.140000,46.875999,969.000000,828.520020,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.877560,0.042000,128.160004,127.400002,126.400002,126.000000,13.099999,87.979996,187.939026,68.000000,68.000000,25.764538,12.000000,0.187653,0.232215,-0.168244,8.157496,9.060889,294.000000,1.370000,15.999777,1.393198,51.908504,0.019179,24.962149,0.000000,127.779999,3.038858,42.066760087081,-84.237493398139,294.22
54.280,2.421,12.449635,-3.663553,2.699780,1.946784,-1.616325,2.000000,133.152267,13.249512,6697.160156,6.628000,3.140000,47.096001,969.000000,827.919983,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.883260,0.042000,128.360001,127.900002,126.900002,126.000000,13.099999,87.979996,187.922836,68.000000,68.000000,25.814247,12.000000,0.207920,0.226925,-0.171109,8.155205,10.044086,294.000000,1.370000,16.030647,1.393198,52.122253,0.019187,25.011597,0.000000,128.130005,2.940648,42.066761108690,-84.237493638626,294.21
54.290,2.422,8.543407,-6.349084,2.515220,2.083306,-1.717261,2.000000,133.152267,13.249512,6723.359863,6.588000,3.140000,47.315998,969.000000,827.320007,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.888960,0.042000,128.559998,128.399994,127.400002,126.000000,13.099999,87.979996,187.906631,68.000000,68.000000,25.863956,12.000000,0.228187,0.221635,-0.173973,8.152913,11.027281,294.000000,1.370000,16.061516,1.393198,52.336002,0.019195,25.061047,0.000000,128.479996,2.842437,42.066762130299,-84.237493879114,294.21
54.300,2.422,7.566850,-4.151831,2.393071,2.225940,-1.591218,2.000000,133.152267,13.249512,6749.560059,6.548000,3.140000,47.535999,969.000000,826.719971,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.894660,0.042000,128.759995,128.899994,127.900002,126.000000,13.099999,87.979996,187.890427,68.000000,68.000000,25.913666,12.000000,0.248454,0.216346,-0.176838,8.150621,12.010476,294.000000,1.370000,16.092386,1.393198,52.549751,0.019202,25.110497,0.000000,128.830002,2.744227,42.066763151907,-84.237494119601,294.21
54.310,2.423,9.519963,0.486814,2.535213,2.261083,-1.544063,2.000000,133.152267,13.249512,6775.759766,6.508000,3.140000,47.756001,969.000000,826.119995,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.900360,0.042000,128.960007,129.399994,128.399994,126.000000,13.099999,87.979996,187.874237,68.000000,68.000000,25.963375,12.000000,0.268721,0.211056,-0.179703,8.148330,12.993671,294.000000,1.370000,16.123255,1.393198,52.763500,0.019210,25.159945,0.000000,129.179993,2.646017,42.066764194221,-84.237494325745,294.21
54.320,2.423,8.055128,-0.489743,2.696967,2.188142,-1.922176,2.000000,133.152267,13.249512,6784.839844,6.500000,3.140000,47.832001,969.000000,825.359985,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.906060,0.042000,129.160004,129.899994,128.899994,126.000000,13.099999,87.979996,187.858032,68.000000,68.000000,26.013084,12.000000,0.288988,0.205766,-0.182568,8.146037,13.976868,294.000000,1.370000,16.154125,1.393198,52.977253,0.019218,25.209394,0.000000,129.529999,2.547806,42.066765241711,-84.237494523303,294.21
54.330,2.423,8.543407,-3.419413,2.679310,2.121201,-2.209435,2.000000,133.152267,13.249512,6789.640137,6.500000,3.140000,47.871998,969.000000,824.559998,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.911760,0.042000,129.360001,130.399994,129.399994,126.000000,13.099999,87.979996,187.841827,68.000000,68.000000,26.062794,12.000000,0.309255,0.200476,-0.185433,8.143745,14.960063,294.000000,1.370000,16.184994,1.393198,53.191002,0.019226,25.258844,0.000000,129.880005,2.449596,42.066766289202,-84.237494720862,294.21
54.340,2.424,16.111723,1.341301,2.629323,2.097896,-2.106618,2.000000,133.152267,13.249512,6794.439941,6.500000,3.140000,47.911999,969.000000,823.760010,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.917460,0.042000,129.559998,130.899994,129.899994,126.000000,13.099999,87.979996,187.825638,68.000000,68.000000,26.112503,12.000000,0.329521,0.195187,-0.188297,8.141454,15.943258,294.000000,1.370000,16.215864,1.393198,53.404751,0.019233,25.308292,0.000000,130.229996,2.351386,42.066767336692,-84.237494918420,294.21
54.350,2.424,17.942766,4.637180,2.588857,2.099921,-2.062626,2.000000,133.152267,13.249512,6799.240234,6.500000,3.140000,47.952000,969.000000,822.960022,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.923160,0.042000,129.759995,131.399994,130.399994,126.000000,13.099999,87.979996,187.809433,68.000000,68.000000,26.162212,12.000000,0.349788,0.189897,-0.191162,8.139162,16.926455,294.000000,1.370000,16.246735,1.393198,53.618500,0.019241,25.357742,0.000000,130.580002,2.253175,42.066768384182,-84.237495115978,294.21
54.360,2.424,12.571704,-0.733882,2.446995,2.162834,-2.137192,2.000000,133.152267,13.249512,6804.040039,6.500000,3.140000,47.992001,969.000000,822.159973,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.928860,0.042000,129.960007,131.899994,130.899994,126.000000,13.099999,87.979996,187.793228,68.000000,68.000000,26.211924,12.000000,0.370055,0.184607,-0.194027,8.136870,17.909649,294.000000,1.370000,16.277603,1.393198,53.832249,0.019249,25.407192,0.000000,130.929993,2.154965,42.066769431673,-84.237495313536,294.21
54.370,2.425,10.252381,-3.663553,2.368893,2.239062,-1.951332,2.080000,133.152267,13.249512,6809.319824,6.500000,3.140000,48.032001,969.000000,821.679993,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.931920,0.042000,130.240005,132.160004,131.000000,126.160004,13.099999,87.979996,187.777039,68.000000,68.000000,26.251690,12.000000,0.387671,0.180184,-0.196892,8.138246,18.748001,294.000000,1.370000,16.302299,1.393198,53.946999,0.019257,25.432905,0.000000,131.199997,2.148717,42.066770479163,-84.237495511095,294.20
54.380,2.425,10.496521,-1.100091,2.529355,2.199683,-1.749214,2.180000,133.152267,13.249512,6814.720215,6.500000,3.140000,48.071999,969.000000,821.280029,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.934320,0.042000,130.539993,132.360001,131.000000,126.360001,13.099999,87.979996,187.760834,68.000000,68.000000,26.288973,12.000000,0.404624,0.175978,-0.199757,8.140537,19.550142,294.000000,1.370000,16.325451,1.393198,54.036999,0.019265,25.452686,0.000000,131.449997,2.165459,42.066771526653,-84.237495708653,294.20
54.390,2.426,12.083426,0.608883,2.693800,2.097180,-1.941800,2.280000,133.152267,13.249512,6820.120117,6.500000,3.140000,48.112000,969.000000,820.880005,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.936720,0.042000,130.839996,132.559998,131.000000,126.559998,13.099999,87.979996,187.744629,68.000000,68.000000,26.326254,12.000000,0.421576,0.171771,-0.202621,8.142829,20.352283,294.000000,1.370000,16.348604,1.393198,54.126999,0.019273,25.472466,0.000000,131.699997,2.182202,42.066772574143,-84.237495906211,294.20
54.400,2.426,10.496520,-0.611813,2.688317,2.088037,-2.203287,2.380000,133.152267,13.249512,6825.520020,6.500000,3.140000,48.152000,969.000000,820.479980,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.939120,0.042000,131.139999,132.759995,131.000000,126.760002,13.099999,87.979996,187.728439,68.000000,68.000000,26.363537,12.000000,0.438529,0.167565,-0.205486,8.145121,21.154425,294.000000,1.370000,16.371756,1.393198,54.216999,0.019281,25.492245,0.000000,131.949997,2.198944,42.066773621634,-84.237496103769,294.20
54.410,2.426,12.937912,5.857876,2.716761,2.139181,-2.191777,2.480000,133.152267,13.249512,6830.919922,6.500000,3.140000,48.192001,969.000000,820.080017,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.941520,0.042000,131.440002,132.960007,131.000000,126.959999,13.099999,87.979996,187.712234,68.000000,68.000000,26.400820,12.000000,0.455482,0.163359,-0.208351,8.147412,21.956564,294.000000,1.370000,16.394909,1.393198,54.306999,0.019289,25.512024,0.000000,132.199997,2.215686,42.066774669124,-84.237496301328,294.20
54.420,2.427,16.111723,11.473078,2.820972,2.146328,-2.090507,2.580000,133.152267,13.249512,6843.839844,6.500000,3.140000,48.296001,969.000000,820.320007,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.943920,0.042000,131.740005,133.160004,131.000000,127.160004,13.099999,87.979996,187.696030,68.000000,68.000000,26.438101,12.000000,0.472435,0.159152,-0.211216,8.149705,22.758705,294.000000,1.370000,16.418060,1.393198,54.396999,0.019297,25.531805,0.000000,132.449997,2.232429,42.066775716614,-84.237496498886,294.20
54.430,2.427,13.304122,4.637180,2.760267,2.146967,-1.971250,2.680000,133.152267,13.249512,6858.640137,6.500000,3.140000,48.416000,969.000000,820.719971,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.946320,0.042000,132.039993,133.360001,131.000000,127.360001,13.099999,87.979996,187.679840,68.000000,68.000000,26.475384,12.000000,0.489387,0.154946,-0.214081,8.151997,23.560846,294.000000,1.370000,16.441214,1.393198,54.487000,0.019305,25.551584,0.000000,132.699997,2.249171,42.066776770378,-84.237496672979,294.20
54.440,2.428,11.961355,1.219231,2.555788,2.173141,-1.825428,2.780000,133.152267,13.249512,6873.439941,6.500000,3.140000,48.535999,969.000000,821.119995,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.948720,0.042000,132.339996,133.559998,131.000000,127.559998,13.099999,87.979996,187.663635,68.000000,68.000000,26.512665,12.000000,0.506340,0.150740,-0.216945,8.154288,24.362988,294.000000,1.370000,16.464365,1.393198,54.577000,0.019313,25.571363,0.000000,132.949997,2.265913,42.066777838782,-84.237496792319,294.20
54.450,2.428,11.351007,5.247528,2.494785,2.168807,-1.895833,2.880000,133.152267,13.249512,6888.240234,6.500000,3.140000,48.655998,969.000000,821.520020,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.951120,0.042000,132.639999,133.759995,131.000000,127.760002,13.099999,87.979996,187.647430,68.000000,68.000000,26.549948,12.000000,0.523293,0.146533,-0.219810,8.156580,25.165129,294.000000,1.370000,16.487518,1.393198,54.667000,0.019321,25.591145,0.000000,133.199997,2.282656,42.066778907185,-84.237496911659,294.20
54.460,2.428,13.182052,6.834433,2.651055,2.160540,-2.128030,2.980000,133.152267,13.249512,6903.040039,6.500000,3.140000,48.776001,969.000000,821.919983,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.953520,0.042000,132.940002,133.960007,131.000000,127.959999,13.099999,87.979996,187.631241,68.000000,68.000000,26.587231,12.000000,0.540246,0.142327,-0.222675,8.158872,25.967268,294.000000,1.370000,16.510670,1.393198,54.757000,0.019329,25.610924,0.000000,133.449997,2.299398,42.066779975588,-84.237497030999,294.20
54.470,2.429,18.064835,11.351008,2.802407,2.248420,-2.150100,3.000000,133.152267,13.249512,6942.799805,6.500000,3.138400,49.135998,969.000000,819.760010,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.959920,0.042000,133.320007,134.240005,131.160004,128.399994,13.099999,87.979996,187.615036,68.000000,68.000000,26.624512,11.920000,0.553885,0.139395,-0.224623,8.167581,26.598898,294.000000,1.370000,16.533823,1.393198,54.997002,0.019320,25.670263,0.000000,133.779999,2.409283,42.066781043992,-84.237497150340,294.20
54.480,2.429,17.210348,13.426191,2.764513,2.423110,-2.023856,3.000000,133.152267,13.249512,6988.799805,6.500000,3.136400,49.556000,969.000000,816.960022,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.967320,0.042000,133.720001,134.539993,131.360001,128.899994,13.099999,87.979996,187.598831,68.000000,68.000000,26.661795,11.820000,0.566695,0.136782,-0.226342,8.177895,27.187899,294.000000,1.370000,16.556974,1.393198,55.274502,0.019305,25.739492,0.000000,134.130005,2.542452,42.066782112395,-84.237497269680,294.19
54.490,2.430,14.768956,13.670330,2.634186,2.552947,-2.095690,3.000000,133.152267,13.249512,7034.799805,6.500000,3.134400,49.976002,969.000000,814.159973,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.974720,0.042000,134.119995,134.839996,131.559998,129.399994,13.099999,87.979996,187.582626,68.000000,68.000000,26.699078,11.720000,0.579505,0.134169,-0.228061,8.188208,27.776899,294.000000,1.370000,16.580128,1.393198,55.552002,0.019291,25.808722,0.000000,134.479996,2.675622,42.066783180798,-84.237497389020,294.19
54.500,2.430,15.257235,16.111723,2.610782,2.521811,-2.290996,3.000000,133.152267,13.249512,7080.799805,6.500000,3.132400,50.396000,969.000000,811.359985,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.982120,0.042000,134.520004,135.139999,131.759995,129.899994,13.099999,87.979996,187.566437,68.000000,68.000000,26.736361,11.620000,0.592315,0.131556,-0.229780,8.198521,28.365900,294.000000,1.370000,16.603279,1.393198,55.829502,0.019277,25.877951,0.000000,134.830002,2.808792,42.066784249201,-84.237497508360,294.19
54.510,2.430,15.501374,14.280678,2.675586,2.345104,-2.275827,3.000000,133.152267,13.249512,7126.799805,6.500000,3.130400,50.816002,969.000000,808.559998,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.989520,0.042000,134.919998,135.440002,131.960007,130.399994,13.099999,87.979996,187.550232,68.000000,68.000000,26.773643,11.520000,0.605125,0.128943,-0.231498,8.208834,28.954901,294.000000,1.370000,16.626432,1.393198,56.107002,0.019262,25.947180,0.000000,135.179993,2.941962,42.066785317605,-84.237497627701,294.19
54.520,2.431,20.384159,12.693773,2.642851,2.181494,-2.091727,3.000000,133.152267,13.249512,7136.640137,6.500000,3.128400,50.900002,969.000000,808.960022,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,1.996920,0.042000,135.320007,135.740005,132.160004,130.899994,13.099999,87.979996,187.534027,68.000000,68.000000,26.810925,11.420000,0.617935,0.126330,-0.233217,8.219147,29.543901,294.000000,1.370000,16.649584,1.393198,56.384502,0.019248,26.016409,0.000000,135.529999,3.075132,42.066786386008,-84.237497747041,294.19
54.530,2.431,20.628296,13.914469,2.474235,2.187028,-2.057889,3.000000,133.152267,13.249512,7137.439941,6.500000,3.126400,50.900002,969.000000,810.159973,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,2.004320,0.042000,135.720001,136.039993,132.360001,131.399994,13.099999,87.979996,187.517838,68.000000,68.000000,26.848207,11.320000,0.630746,0.123717,-0.234936,8.229461,30.132902,294.000000,1.370000,16.672737,1.393198,56.662003,0.019234,26.085638,0.000000,135.880005,3.208302,42.066787454411,-84.237497866381,294.19
54.540,2.432,15.501373,18.186905,2.399030,2.325719,-2.232138,3.000000,133.152267,13.249512,7138.240234,6.500000,3.124400,50.900002,969.000000,811.359985,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,2.011720,0.042000,136.119995,136.339996,132.559998,131.899994,13.099999,87.979996,187.501633,68.000000,68.000000,26.885490,11.220000,0.643556,0.121104,-0.236655,8.239774,30.721903,294.000000,1.370000,16.695889,1.393198,56.939503,0.019219,26.154869,0.000000,136.229996,3.341471,42.066788522815,-84.237497985722,294.19
54.550,2.432,16.233791,24.046246,2.585231,2.420005,-2.422521,3.000000,133.152267,13.249512,7139.040039,6.500000,3.122400,50.900002,969.000000,812.559998,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,2.019120,0.042000,136.520004,136.639999,132.759995,132.399994,13.099999,87.979996,187.485428,68.000000,68.000000,26.922773,11.120000,0.656366,0.118491,-0.238374,8.250087,31.310904,294.000000,1.370000,16.719042,1.393198,57.217003,0.019205,26.224098,0.000000,136.580002,3.474641,42.066789591218,-84.237498105062,294.19
54.560,2.432,17.210348,24.290384,2.788946,2.427973,-2.447633,3.000000,133.152267,13.249512,7139.839844,6.500000,3.120400,50.900002,969.000000,813.760010,0.512000,0.009000,0.009000,0.009000,0.009000,0.009000,0.063000,2.026520,0.042000,136.919998,136.940002,132.960007,132.899994,13.099999,87.979996,187.469238,68.000000,68.000000,26.960056,11.020000,0.669176,0.115878,-0.240093,8.260400,31.899904,294.000000,1.370000,16.742193,1.393198,57.494503,0.019191,26.293327,0.000000,136.929993,3.607811,42.066790670967,-84.237498139483,294.19
